"","Month","Day","Year","value","Date","quarter"
"10796","10","20",2011,12.25,2011-10-20,4
"10797","10","21",2011,12.1225,2011-10-21,4
"10798","10","24",2011,12.2675,2011-10-24,4
"10799","10","25",2011,12.255,2011-10-25,4
"10800","10","26",2011,12.1235,2011-10-26,4
"10801","10","27",2011,12.386,2011-10-27,4
"10802","10","28",2011,12.224,2011-10-28,4
"10803","10","31",2011,12.153,2011-10-31,4
"10804","11","1",2011,12.025,2011-11-01,4
"10805","11","2",2011,12.0275,2011-11-02,4
"10806","11","3",2011,12.2725,2011-11-03,4
"10807","11","4",2011,12.21,2011-11-04,4
"10808","11","7",2011,12.0175,2011-11-07,4
"10809","11","8",2011,12.05,2011-11-08,4
"10810","11","9",2011,11.855,2011-11-09,4
"10811","11","10",2011,11.675,2011-11-10,4
"10812","11","11",2011,11.755,2011-11-11,4
"10813","11","14",2011,11.7825,2011-11-14,4
"10814","11","15",2011,12.0025,2011-11-15,4
"10815","11","16",2011,11.8775,2011-11-16,4
"10816","11","17",2011,11.6825,2011-11-17,4
"10817","11","18",2011,11.6825,2011-11-18,4
"10818","11","21",2011,11.48,2011-11-21,4
"10819","11","22",2011,11.53,2011-11-22,4
"10820","11","23",2011,11.225,2011-11-23,4
"10821","11","25",2011,11.065,2011-11-25,4
"10822","11","28",2011,11.21,2011-11-28,4
"10823","11","29",2011,11.25,2011-11-29,4
"10824","11","30",2011,11.3125,2011-11-30,4
"10825","12","1",2011,11.28,2011-12-01,4
"10826","12","2",2011,11.3575,2011-12-02,4
"10827","12","5",2011,11.2625,2011-12-05,4
"10828","12","6",2011,11.295,2011-12-06,4
"10829","12","7",2011,11.31,2011-12-07,4
"10830","12","8",2011,11.325,2011-12-08,4
"10831","12","9",2011,11.07,2011-12-09,4
"10832","12","12",2011,11.12,2011-12-12,4
"10833","12","13",2011,11.185,2011-12-13,4
"10834","12","14",2011,11,2011-12-14,4
"10835","12","15",2011,11.1175,2011-12-15,4
"10836","12","16",2011,11.3,2011-12-16,4
"10837","12","19",2011,11.37,2011-12-19,4
"10838","12","20",2011,11.445,2011-12-20,4
"10839","12","21",2011,11.5375,2011-12-21,4
"10840","12","22",2011,11.6225,2011-12-22,4
"10841","12","23",2011,11.63,2011-12-23,4
"10842","12","27",2011,12.017,2011-12-27,4
"10843","12","28",2011,12.0215,2011-12-28,4
"10844","12","29",2011,11.932,2011-12-29,4
"10845","12","30",2011,12.059,2011-12-30,4
"10846","1","3",2012,12.275,2012-01-03,1
"10847","1","4",2012,12.3,2012-01-04,1
"10848","1","5",2012,12.09,2012-01-05,1
"10849","1","6",2012,11.965,2012-01-06,1
"10850","1","9",2012,12.33,2012-01-09,1
"10851","1","10",2012,12.32,2012-01-10,1
"10852","1","11",2012,12.03,2012-01-11,1
"10853","1","12",2012,11.825,2012-01-12,1
"10854","1","13",2012,11.5825,2012-01-13,1
"10855","1","17",2012,11.835,2012-01-17,1
"10856","1","18",2012,11.835,2012-01-18,1
"10857","1","19",2012,11.97,2012-01-19,1
"10858","1","20",2012,11.87,2012-01-20,1
"10859","1","23",2012,12.175,2012-01-23,1
"10860","1","24",2012,12.2,2012-01-24,1
"10861","1","25",2012,12.135,2012-01-25,1
"10862","1","26",2012,12.2275,2012-01-26,1
"10863","1","27",2012,12.19,2012-01-27,1
"10864","1","30",2012,11.8525,2012-01-30,1
"10865","1","31",2012,11.99,2012-01-31,1
"10866","2","1",2012,12.1525,2012-02-01,1
"10867","2","2",2012,12.17,2012-02-02,1
"10868","2","3",2012,12.325,2012-02-03,1
"10869","2","6",2012,12.33,2012-02-06,1
"10870","2","7",2012,12.32,2012-02-07,1
"10871","2","8",2012,12.315,2012-02-08,1
"10872","2","9",2012,12.275,2012-02-09,1
"10873","2","10",2012,12.29,2012-02-10,1
"10874","2","13",2012,12.52,2012-02-13,1
"10875","2","14",2012,12.55,2012-02-14,1
"10876","2","15",2012,12.61,2012-02-15,1
"10877","2","16",2012,12.5825,2012-02-16,1
"10878","2","17",2012,12.675,2012-02-17,1
"10879","2","21",2012,12.71,2012-02-21,1
"10880","2","22",2012,12.7225,2012-02-22,1
"10881","2","23",2012,12.7675,2012-02-23,1
"10882","2","24",2012,12.8055,2012-02-24,1
"10883","2","27",2012,12.9725,2012-02-27,1
"10884","2","28",2012,13.096,2012-02-28,1
"10885","2","29",2012,13.187,2012-02-29,1
"10886","3","1",2012,13.225,2012-03-01,1
"10887","3","2",2012,13.33,2012-03-02,1
"10888","3","5",2012,13.25,2012-03-05,1
"10889","3","6",2012,13.3525,2012-03-06,1
"10890","3","7",2012,13.2675,2012-03-07,1
"10891","3","8",2012,13.385,2012-03-08,1
"10892","3","9",2012,13.3775,2012-03-09,1
"10893","3","12",2012,13.345,2012-03-12,1
"10894","3","13",2012,13.4875,2012-03-13,1
"10895","3","14",2012,13.5025,2012-03-14,1
"10896","3","15",2012,13.69,2012-03-15,1
"10897","3","16",2012,13.74,2012-03-16,1
"10898","3","19",2012,13.665,2012-03-19,1
"10899","3","20",2012,13.45,2012-03-20,1
"10900","3","21",2012,13.55,2012-03-21,1
"10901","3","22",2012,13.495,2012-03-22,1
"10902","3","23",2012,13.6575,2012-03-23,1
"10903","3","26",2012,13.795,2012-03-26,1
"10904","3","27",2012,13.6975,2012-03-27,1
"10905","3","28",2012,13.675,2012-03-28,1
"10906","3","29",2012,13.555,2012-03-29,1
"10907","3","30",2012,14.03,2012-03-30,1
"10908","4","2",2012,14.21,2012-04-02,2
"10909","4","3",2012,14.1675,2012-04-03,2
"10910","4","4",2012,14.195,2012-04-04,2
"10911","4","5",2012,14.34,2012-04-05,2
"10912","4","9",2012,14.31,2012-04-09,2
"10913","4","10",2012,14.26,2012-04-10,2
"10914","4","11",2012,14.22,2012-04-11,2
"10915","4","12",2012,14.41,2012-04-12,2
"10916","4","13",2012,14.3675,2012-04-13,2
"10917","4","16",2012,14.2,2012-04-16,2
"10918","4","17",2012,14.2575,2012-04-17,2
"10919","4","18",2012,14.0775,2012-04-18,2
"10920","4","19",2012,14.1575,2012-04-19,2
"10921","4","20",2012,14.4675,2012-04-20,2
"10922","4","23",2012,14.3725,2012-04-23,2
"10923","4","24",2012,14.6125,2012-04-24,2
"10924","4","25",2012,14.74,2012-04-25,2
"10925","4","26",2012,14.8085,2012-04-26,2
"10926","4","27",2012,14.948,2012-04-27,2
"10927","4","30",2012,15.05,2012-04-30,2
"10928","5","1",2012,15.035,2012-05-01,2
"10929","5","2",2012,14.85,2012-05-02,2
"10930","5","3",2012,14.735,2012-05-03,2
"10931","5","4",2012,14.7825,2012-05-04,2
"10932","5","7",2012,14.6575,2012-05-07,2
"10933","5","8",2012,14.3825,2012-05-08,2
"10934","5","9",2012,14.3025,2012-05-09,2
"10935","5","10",2012,14.5525,2012-05-10,2
"10936","5","11",2012,14.06,2012-05-11,2
"10937","5","14",2012,13.87,2012-05-14,2
"10938","5","15",2012,14.13,2012-05-15,2
"10939","5","16",2012,14.22,2012-05-16,2
"10940","5","17",2012,14.38,2012-05-17,2
"10941","5","18",2012,14.05,2012-05-18,2
"10942","5","21",2012,14.125,2012-05-21,2
"10943","5","22",2012,13.8225,2012-05-22,2
"10944","5","23",2012,13.625,2012-05-23,2
"10945","5","24",2012,13.76,2012-05-24,2
"10946","5","25",2012,13.82,2012-05-25,2
"10947","5","29",2012,13.8675,2012-05-29,2
"10948","5","30",2012,13.7325,2012-05-30,2
"10949","5","31",2012,13.4,2012-05-31,2
"10950","6","1",2012,13.4425,2012-06-01,2
"10951","6","4",2012,13.4,2012-06-04,2
"10952","6","5",2012,13.495,2012-06-05,2
"10953","6","6",2012,13.8625,2012-06-06,2
"10954","6","7",2012,14.28,2012-06-07,2
"10955","6","8",2012,14.2625,2012-06-08,2
"10956","6","11",2012,14.2475,2012-06-11,2
"10957","6","12",2012,14.35,2012-06-12,2
"10958","6","13",2012,14.0825,2012-06-13,2
"10959","6","14",2012,13.86,2012-06-14,2
"10960","6","15",2012,13.76,2012-06-15,2
"10961","6","18",2012,13.8425,2012-06-18,2
"10962","6","19",2012,14.3375,2012-06-19,2
"10963","6","20",2012,14.465,2012-06-20,2
"10964","6","21",2012,14.385,2012-06-21,2
"10965","6","22",2012,14.425,2012-06-22,2
"10966","6","25",2012,14.825,2012-06-25,2
"10967","6","26",2012,14.675,2012-06-26,2
"10968","6","27",2012,14.65,2012-06-27,2
"10969","6","28",2012,14.5415,2012-06-28,2
"10970","6","29",2012,14.8795,2012-06-29,2
"10971","7","2",2012,14.9425,2012-07-02,3
"10972","7","3",2012,15.295,2012-07-03,3
"10973","7","5",2012,15.83,2012-07-05,3
"10974","7","6",2012,15.6725,2012-07-06,3
"10975","7","9",2012,16.0675,2012-07-09,3
"10976","7","10",2012,15.905,2012-07-10,3
"10977","7","11",2012,15.715,2012-07-11,3
"10978","7","12",2012,15.725,2012-07-12,3
"10979","7","13",2012,15.9475,2012-07-13,3
"10980","7","16",2012,16.3375,2012-07-16,3
"10981","7","17",2012,16.39,2012-07-17,3
"10982","7","18",2012,16.835,2012-07-18,3
"10983","7","19",2012,17.3375,2012-07-19,3
"10984","7","20",2012,17.575,2012-07-20,3
"10985","7","23",2012,16.985,2012-07-23,3
"10986","7","24",2012,16.4925,2012-07-24,3
"10987","7","25",2012,16.9425,2012-07-25,3
"10988","7","26",2012,16.439,2012-07-26,3
"10989","7","27",2012,16.6165,2012-07-27,3
"10990","7","30",2012,16.9065,2012-07-30,3
"10991","7","31",2012,16.696,2012-07-31,3
"10992","8","1",2012,16.3875,2012-08-01,3
"10993","8","2",2012,16.235,2012-08-02,3
"10994","8","3",2012,16.3575,2012-08-03,3
"10995","8","6",2012,15.925,2012-08-06,3
"10996","8","7",2012,15.765,2012-08-07,3
"10997","8","8",2012,16,2012-08-08,3
"10998","8","9",2012,16.5475,2012-08-09,3
"10999","8","10",2012,16.7325,2012-08-10,3
"11000","8","13",2012,16.2225,2012-08-13,3
"11001","8","14",2012,16.235,2012-08-14,3
"11002","8","15",2012,16.5975,2012-08-15,3
"11003","8","16",2012,16.5625,2012-08-16,3
"11004","8","17",2012,16.71,2012-08-17,3
"11005","8","20",2012,17.0375,2012-08-20,3
"11006","8","21",2012,17.535,2012-08-21,3
"11007","8","22",2012,17.48,2012-08-22,3
"11008","8","23",2012,17.2725,2012-08-23,3
"11009","8","24",2012,17.375,2012-08-24,3
"11010","8","27",2012,17.2975,2012-08-27,3
"11011","8","28",2012,17.3045,2012-08-28,3
"11012","8","29",2012,17.5915,2012-08-29,3
"11013","8","30",2012,17.662,2012-08-30,3
"11014","8","31",2012,17.581,2012-08-31,3
"11015","9","4",2012,17.6825,2012-09-04,3
"11016","9","5",2012,17.475,2012-09-05,3
"11017","9","6",2012,17.47,2012-09-06,3
"11018","9","7",2012,17.365,2012-09-07,3
"11019","9","10",2012,17.1875,2012-09-10,3
"11020","9","11",2012,17.015,2012-09-11,3
"11021","9","12",2012,17.4575,2012-09-12,3
"11022","9","13",2012,17.4725,2012-09-13,3
"11023","9","14",2012,17.39,2012-09-14,3
"11024","9","17",2012,16.69,2012-09-17,3
"11025","9","18",2012,16.4,2012-09-18,3
"11026","9","19",2012,16.695,2012-09-19,3
"11027","9","20",2012,16.1875,2012-09-20,3
"11028","9","21",2012,16.2175,2012-09-21,3
"11029","9","24",2012,16.1,2012-09-24,3
"11030","9","25",2012,16.115,2012-09-25,3
"11031","9","26",2012,15.73,2012-09-26,3
"11032","9","27",2012,15.7075,2012-09-27,3
"11033","9","28",2012,16.01,2012-09-28,3
"11034","10","1",2012,15.6025,2012-10-01,4
"11035","10","2",2012,15.305,2012-10-02,4
"11036","10","3",2012,15.3175,2012-10-03,4
"11037","10","4",2012,15.515,2012-10-04,4
"11038","10","5",2012,15.515,2012-10-05,4
"11039","10","8",2012,15.51,2012-10-08,4
"11040","10","9",2012,15.5,2012-10-09,4
"11041","10","10",2012,15.2325,2012-10-10,4
"11042","10","11",2012,15.485,2012-10-11,4
"11043","10","12",2012,15.225,2012-10-12,4
"11044","10","15",2012,14.925,2012-10-15,4
"11045","10","16",2012,14.9375,2012-10-16,4
"11046","10","17",2012,15.0925,2012-10-17,4
"11047","10","18",2012,15.455,2012-10-18,4
"11048","10","19",2012,15.3425,2012-10-19,4
"11049","10","22",2012,15.465,2012-10-22,4
"11050","10","23",2012,15.5325,2012-10-23,4
"11051","10","24",2012,15.705,2012-10-24,4
"11052","10","25",2012,15.64,2012-10-25,4
"11053","10","26",2012,15.6175,2012-10-26,4
"11054","10","29",2012,15.2825,2012-10-29,4
"11055","10","30",2012,15.354,2012-10-30,4
"11056","10","31",2012,15.484,2012-10-31,4
"11057","11","1",2012,15.6,2012-11-01,4
"11058","11","2",2012,15.2675,2012-11-02,4
"11059","11","5",2012,15.0325,2012-11-05,4
"11060","11","6",2012,15.155,2012-11-06,4
"11061","11","7",2012,15.07,2012-11-07,4
"11062","11","8",2012,14.9575,2012-11-08,4
"11063","11","9",2012,14.5125,2012-11-09,4
"11064","11","12",2012,14.05,2012-11-12,4
"11065","11","13",2012,14.08,2012-11-13,4
"11066","11","14",2012,14.19,2012-11-14,4
"11067","11","15",2012,14.02,2012-11-15,4
"11068","11","16",2012,13.8325,2012-11-16,4
"11069","11","19",2012,13.9475,2012-11-19,4
"11070","11","20",2012,14.1275,2012-11-20,4
"11071","11","21",2012,14.0825,2012-11-21,4
"11072","11","23",2012,14.1875,2012-11-23,4
"11073","11","26",2012,14.2475,2012-11-26,4
"11074","11","27",2012,14.4925,2012-11-27,4
"11075","11","28",2012,14.4625,2012-11-28,4
"11076","11","29",2012,14.48,2012-11-29,4
"11077","11","30",2012,14.3875,2012-11-30,4
"11078","12","3",2012,14.5375,2012-12-03,4
"11079","12","4",2012,14.555,2012-12-04,4
"11080","12","5",2012,14.7925,2012-12-05,4
"11081","12","6",2012,14.9125,2012-12-06,4
"11082","12","7",2012,14.7225,2012-12-07,4
"11083","12","10",2012,14.7475,2012-12-10,4
"11084","12","11",2012,14.72,2012-12-11,4
"11085","12","12",2012,14.735,2012-12-12,4
"11086","12","13",2012,14.765,2012-12-13,4
"11087","12","14",2012,14.96,2012-12-14,4
"11088","12","17",2012,14.9625,2012-12-17,4
"11089","12","18",2012,14.66,2012-12-18,4
"11090","12","19",2012,14.37,2012-12-19,4
"11091","12","20",2012,14.0875,2012-12-20,4
"11092","12","21",2012,14.3075,2012-12-21,4
"11093","12","24",2012,14.3975,2012-12-24,4
"11094","12","26",2012,14.233,2012-12-26,4
"11095","12","27",2012,14.1685,2012-12-27,4
"11096","12","28",2012,14.204,2012-12-28,4
"11097","12","31",2012,14.1135,2012-12-31,4
"11098","1","2",2013,13.9225,2013-01-02,1
"11099","1","3",2013,13.865,2013-01-03,1
"11100","1","4",2013,13.6725,2013-01-04,1
"11101","1","7",2013,13.885,2013-01-07,1
"11102","1","8",2013,13.865,2013-01-08,1
"11103","1","9",2013,13.855,2013-01-09,1
"11104","1","10",2013,13.7975,2013-01-10,1
"11105","1","11",2013,13.7325,2013-01-11,1
"11106","1","14",2013,14.18,2013-01-14,1
"11107","1","15",2013,14.135,2013-01-15,1
"11108","1","16",2013,14.365,2013-01-16,1
"11109","1","17",2013,14.3025,2013-01-17,1
"11110","1","18",2013,14.2925,2013-01-18,1
"11111","1","22",2013,14.5175,2013-01-22,1
"11112","1","23",2013,14.37,2013-01-23,1
"11113","1","24",2013,14.3525,2013-01-24,1
"11114","1","25",2013,14.41,2013-01-25,1
"11115","1","28",2013,14.4775,2013-01-28,1
"11116","1","29",2013,14.5175,2013-01-29,1
"11117","1","30",2013,14.7875,2013-01-30,1
"11118","1","31",2013,14.685,2013-01-31,1
"11119","2","1",2013,14.7425,2013-02-01,1
"11120","2","4",2013,14.8875,2013-02-04,1
"11121","2","5",2013,14.955,2013-02-05,1
"11122","2","6",2013,14.875,2013-02-06,1
"11123","2","7",2013,14.8675,2013-02-07,1
"11124","2","8",2013,14.525,2013-02-08,1
"11125","2","11",2013,14.315,2013-02-11,1
"11126","2","12",2013,14.2075,2013-02-12,1
"11127","2","13",2013,14.23,2013-02-13,1
"11128","2","14",2013,14.18,2013-02-14,1
"11129","2","15",2013,14.245,2013-02-15,1
"11130","2","19",2013,14.7025,2013-02-19,1
"11131","2","20",2013,14.8275,2013-02-20,1
"11132","2","21",2013,14.8775,2013-02-21,1
"11133","2","22",2013,14.6125,2013-02-22,1
"11134","2","25",2013,14.4805,2013-02-25,1
"11135","2","26",2013,14.4135,2013-02-26,1
"11136","2","27",2013,14.467,2013-02-27,1
"11137","2","28",2013,14.5665,2013-02-28,1
"11138","3","1",2013,14.435,2013-03-01,1
"11139","3","4",2013,14.62,2013-03-04,1
"11140","3","5",2013,14.665,2013-03-05,1
"11141","3","6",2013,14.66,2013-03-06,1
"11142","3","7",2013,14.735,2013-03-07,1
"11143","3","8",2013,14.71,2013-03-08,1
"11144","3","11",2013,14.795,2013-03-11,1
"11145","3","12",2013,14.6875,2013-03-12,1
"11146","3","13",2013,14.47,2013-03-13,1
"11147","3","14",2013,14.355,2013-03-14,1
"11148","3","15",2013,14.26,2013-03-15,1
"11149","3","18",2013,14.095,2013-03-18,1
"11150","3","19",2013,14.0675,2013-03-19,1
"11151","3","20",2013,14.1975,2013-03-20,1
"11152","3","21",2013,14.49,2013-03-21,1
"11153","3","22",2013,14.405,2013-03-22,1
"11154","3","25",2013,14.3725,2013-03-25,1
"11155","3","26",2013,14.4775,2013-03-26,1
"11156","3","27",2013,14.5375,2013-03-27,1
"11157","3","28",2013,14.0475,2013-03-28,1
"11158","4","1",2013,13.9075,2013-04-01,2
"11159","4","2",2013,13.94,2013-04-02,2
"11160","4","3",2013,13.8025,2013-04-03,2
"11161","4","4",2013,13.72,2013-04-04,2
"11162","4","5",2013,13.6175,2013-04-05,2
"11163","4","8",2013,13.78,2013-04-08,2
"11164","4","9",2013,13.955,2013-04-09,2
"11165","4","10",2013,13.9275,2013-04-10,2
"11166","4","11",2013,14.02,2013-04-11,2
"11167","4","12",2013,14.13,2013-04-12,2
"11168","4","15",2013,13.95,2013-04-15,2
"11169","4","16",2013,14.115,2013-04-16,2
"11170","4","17",2013,14.2225,2013-04-17,2
"11171","4","18",2013,14.305,2013-04-18,2
"11172","4","19",2013,14.2825,2013-04-19,2
"11173","4","22",2013,14.1725,2013-04-22,2
"11174","4","23",2013,14.1975,2013-04-23,2
"11175","4","24",2013,14.04,2013-04-24,2
"11176","4","25",2013,14.1325,2013-04-25,2
"11177","4","26",2013,14.1085,2013-04-26,2
"11178","4","29",2013,14.3395,2013-04-29,2
"11179","4","30",2013,14.1275,2013-04-30,2
"11180","5","1",2013,13.73,2013-05-01,2
"11181","5","2",2013,13.7225,2013-05-02,2
"11182","5","3",2013,13.8725,2013-05-03,2
"11183","5","6",2013,13.6925,2013-05-06,2
"11184","5","7",2013,13.8225,2013-05-07,2
"11185","5","8",2013,13.9075,2013-05-08,2
"11186","5","9",2013,14.0875,2013-05-09,2
"11187","5","10",2013,13.99,2013-05-10,2
"11188","5","13",2013,14.1925,2013-05-13,2
"11189","5","14",2013,14.1475,2013-05-14,2
"11190","5","15",2013,14.1275,2013-05-15,2
"11191","5","16",2013,14.275,2013-05-16,2
"11192","5","17",2013,14.485,2013-05-17,2
"11193","5","20",2013,14.645,2013-05-20,2
"11194","5","21",2013,14.7825,2013-05-21,2
"11195","5","22",2013,14.9425,2013-05-22,2
"11196","5","23",2013,14.995,2013-05-23,2
"11197","5","24",2013,14.7625,2013-05-24,2
"11198","5","28",2013,15.0925,2013-05-28,2
"11199","5","29",2013,15.0175,2013-05-29,2
"11200","5","30",2013,14.9575,2013-05-30,2
"11201","5","31",2013,15.1,2013-05-31,2
"11202","6","3",2013,15.325,2013-06-03,2
"11203","6","4",2013,15.2875,2013-06-04,2
"11204","6","5",2013,15.32,2013-06-05,2
"11205","6","6",2013,15.2725,2013-06-06,2
"11206","6","7",2013,15.2825,2013-06-07,2
"11207","6","10",2013,15.1175,2013-06-10,2
"11208","6","11",2013,15.405,2013-06-11,2
"11209","6","12",2013,15.4075,2013-06-12,2
"11210","6","13",2013,15.1025,2013-06-13,2
"11211","6","14",2013,15.165,2013-06-14,2
"11212","6","17",2013,15.125,2013-06-17,2
"11213","6","18",2013,15.1075,2013-06-18,2
"11214","6","19",2013,15.23,2013-06-19,2
"11215","6","20",2013,14.975,2013-06-20,2
"11216","6","21",2013,14.9325,2013-06-21,2
"11217","6","24",2013,15.12,2013-06-24,2
"11218","6","25",2013,15.0605,2013-06-25,2
"11219","6","26",2013,14.9065,2013-06-26,2
"11220","6","27",2013,14.789,2013-06-27,2
"11221","6","28",2013,14.577,2013-06-28,2
"11222","7","1",2013,14.3625,2013-07-01,3
"11223","7","2",2013,14.335,2013-07-02,3
"11224","7","3",2013,14.4125,2013-07-03,3
"11225","7","5",2013,14.32,2013-07-05,3
"11226","7","8",2013,14.555,2013-07-08,3
"11227","7","9",2013,14.6825,2013-07-09,3
"11228","7","10",2013,14.6475,2013-07-10,3
"11229","7","11",2013,14.72,2013-07-11,3
"11230","7","12",2013,14.29,2013-07-12,3
"11231","7","15",2013,14.5375,2013-07-15,3
"11232","7","16",2013,14.7525,2013-07-16,3
"11233","7","17",2013,14.775,2013-07-17,3
"11234","7","18",2013,14.6925,2013-07-18,3
"11235","7","19",2013,14.9075,2013-07-19,3
"11236","7","22",2013,15.2025,2013-07-22,3
"11237","7","23",2013,14.625,2013-07-23,3
"11238","7","24",2013,13.925,2013-07-24,3
"11239","7","25",2013,13.5525,2013-07-25,3
"11240","7","26",2013,13.3485,2013-07-26,3
"11241","7","29",2013,13.293,2013-07-29,3
"11242","7","30",2013,12.894,2013-07-30,3
"11243","7","31",2013,12.746,2013-07-31,3
"11244","8","1",2013,12.3425,2013-08-01,3
"11245","8","2",2013,12.1275,2013-08-02,3
"11246","8","5",2013,12.075,2013-08-05,3
"11247","8","6",2013,11.935,2013-08-06,3
"11248","8","7",2013,11.99,2013-08-07,3
"11249","8","8",2013,12.2775,2013-08-08,3
"11250","8","9",2013,12.185,2013-08-09,3
"11251","8","12",2013,12.565,2013-08-12,3
"11252","8","13",2013,12.5775,2013-08-13,3
"11253","8","14",2013,12.695,2013-08-14,3
"11254","8","15",2013,12.8825,2013-08-15,3
"11255","8","16",2013,12.8325,2013-08-16,3
"11256","8","19",2013,13.22,2013-08-19,3
"11257","8","20",2013,13.0925,2013-08-20,3
"11258","8","21",2013,13.33,2013-08-21,3
"11259","8","22",2013,13.22,2013-08-22,3
"11260","8","23",2013,13.6525,2013-08-23,3
"11261","8","26",2013,14.2775,2013-08-26,3
"11262","8","27",2013,14.053,2013-08-27,3
"11263","8","28",2013,14.089,2013-08-28,3
"11264","8","29",2013,13.931,2013-08-29,3
"11265","8","30",2013,13.708,2013-08-30,3
"11266","9","3",2013,13.8675,2013-09-03,3
"11267","9","4",2013,13.525,2013-09-04,3
"11268","9","5",2013,13.675,2013-09-05,3
"11269","9","6",2013,13.6775,2013-09-06,3
"11270","9","9",2013,13.565,2013-09-09,3
"11271","9","10",2013,13.55,2013-09-10,3
"11272","9","11",2013,13.5825,2013-09-11,3
"11273","9","12",2013,13.96,2013-09-12,3
"11274","9","13",2013,13.815,2013-09-13,3
"11275","9","16",2013,13.4825,2013-09-16,3
"11276","9","17",2013,13.425,2013-09-17,3
"11277","9","18",2013,13.4775,2013-09-18,3
"11278","9","19",2013,13.395,2013-09-19,3
"11279","9","20",2013,13.1525,2013-09-20,3
"11280","9","23",2013,13.0775,2013-09-23,3
"11281","9","24",2013,13.125,2013-09-24,3
"11282","9","25",2013,13.2175,2013-09-25,3
"11283","9","26",2013,13.1675,2013-09-26,3
"11284","9","27",2013,13.1975,2013-09-27,3
"11285","9","30",2013,12.8275,2013-09-30,3
"11286","10","1",2013,12.68,2013-10-01,4
"11287","10","2",2013,12.7375,2013-10-02,4
"11288","10","3",2013,12.8825,2013-10-03,4
"11289","10","4",2013,12.95,2013-10-04,4
"11290","10","7",2013,12.965,2013-10-07,4
"11291","10","8",2013,12.8875,2013-10-08,4
"11292","10","9",2013,12.8775,2013-10-09,4
"11293","10","10",2013,12.88,2013-10-10,4
"11294","10","11",2013,12.6675,2013-10-11,4
"11295","10","14",2013,12.73,2013-10-14,4
"11296","10","15",2013,12.67,2013-10-15,4
"11297","10","16",2013,12.765,2013-10-16,4
"11298","10","17",2013,12.9325,2013-10-17,4
"11299","10","18",2013,12.9125,2013-10-18,4
"11300","10","21",2013,13.0325,2013-10-21,4
"11301","10","22",2013,13.0225,2013-10-22,4
"11302","10","23",2013,13.1,2013-10-23,4
"11303","10","24",2013,13.0975,2013-10-24,4
"11304","10","25",2013,13,2013-10-25,4
"11305","10","28",2013,12.706,2013-10-28,4
"11306","10","29",2013,12.757,2013-10-29,4
"11307","10","30",2013,12.809,2013-10-30,4
"11308","10","31",2013,12.6905,2013-10-31,4
"11309","11","1",2013,12.515,2013-11-01,4
"11310","11","4",2013,12.565,2013-11-04,4
"11311","11","5",2013,12.5025,2013-11-05,4
"11312","11","6",2013,12.55,2013-11-06,4
"11313","11","7",2013,12.665,2013-11-07,4
"11314","11","8",2013,12.96,2013-11-08,4
"11315","11","11",2013,13.01,2013-11-11,4
"11316","11","12",2013,13.145,2013-11-12,4
"11317","11","13",2013,13.15,2013-11-13,4
"11318","11","14",2013,13.135,2013-11-14,4
"11319","11","15",2013,12.805,2013-11-15,4
"11320","11","18",2013,12.875,2013-11-18,4
"11321","11","19",2013,12.7625,2013-11-19,4
"11322","11","20",2013,12.7375,2013-11-20,4
"11323","11","21",2013,12.915,2013-11-21,4
"11324","11","22",2013,13.195,2013-11-22,4
"11325","11","25",2013,13.2925,2013-11-25,4
"11326","11","26",2013,13.2925,2013-11-26,4
"11327","11","27",2013,13.2,2013-11-27,4
"11328","11","29",2013,13.365,2013-11-29,4
"11329","12","2",2013,13.2125,2013-12-02,4
"11330","12","3",2013,13.1975,2013-12-03,4
"11331","12","4",2013,13.295,2013-12-04,4
"11332","12","5",2013,13.28,2013-12-05,4
"11333","12","6",2013,13.255,2013-12-06,4
"11334","12","9",2013,13.4375,2013-12-09,4
"11335","12","10",2013,13.3825,2013-12-10,4
"11336","12","11",2013,13.44,2013-12-11,4
"11337","12","12",2013,13.2375,2013-12-12,4
"11338","12","13",2013,13.275,2013-12-13,4
"11339","12","16",2013,13.3775,2013-12-16,4
"11340","12","17",2013,13.465,2013-12-17,4
"11341","12","18",2013,13.24,2013-12-18,4
"11342","12","19",2013,13.27,2013-12-19,4
"11343","12","20",2013,13.39,2013-12-20,4
"11344","12","23",2013,13.285,2013-12-23,4
"11345","12","24",2013,13.3375,2013-12-24,4
"11346","12","26",2013,13.1605,2013-12-26,4
"11347","12","27",2013,13.244,2013-12-27,4
"11348","12","30",2013,13.1655,2013-12-30,4
"11349","12","31",2013,12.965,2013-12-31,4
"11350","1","2",2014,12.7,2014-01-02,1
"11351","1","3",2014,12.7125,2014-01-03,1
"11352","1","6",2014,12.7675,2014-01-06,1
"11353","1","7",2014,12.76,2014-01-07,1
"11354","1","8",2014,12.6925,2014-01-08,1
"11355","1","9",2014,12.7375,2014-01-09,1
"11356","1","10",2014,12.785,2014-01-10,1
"11357","1","13",2014,12.9425,2014-01-13,1
"11358","1","14",2014,13.07,2014-01-14,1
"11359","1","15",2014,13.18,2014-01-15,1
"11360","1","16",2014,13.15,2014-01-16,1
"11361","1","17",2014,13.165,2014-01-17,1
"11362","1","21",2014,12.805,2014-01-21,1
"11363","1","22",2014,12.795,2014-01-22,1
"11364","1","23",2014,12.77,2014-01-23,1
"11365","1","24",2014,12.8475,2014-01-24,1
"11366","1","27",2014,12.8775,2014-01-27,1
"11367","1","28",2014,12.855,2014-01-28,1
