Date,D4,D3,D2,D1,D0,None
12/20/2016,0.00,0.00,0.00,6.08,46.62,53.38
12/13/2016,0.00,0.00,0.00,13.08,48.27,51.73
12/06/2016,0.00,0.00,2.43,14.09,48.39,51.61
11/29/2016,0.00,0.00,2.48,13.86,49.09,50.91
11/22/2016,0.00,0.00,2.48,17.20,52.38,47.62
11/15/2016,0.00,0.00,0.73,17.20,38.25,61.75
11/08/2016,0.00,0.00,0.00,12.94,20.36,79.64
11/01/2016,0.00,0.00,0.00,9.57,18.93,81.07
10/25/2016,0.00,0.00,0.00,0.00,14.14,85.86
10/18/2016,0.00,0.00,0.00,0.00,15.29,84.71
10/11/2016,0.00,0.00,0.00,0.00,0.00,100.00
10/04/2016,0.00,0.00,0.00,0.00,0.00,100.00
09/27/2016,0.00,0.00,0.00,0.00,14.79,85.21
09/20/2016,0.00,0.00,0.00,0.00,1.37,98.63
09/13/2016,0.00,0.00,0.00,0.00,2.11,97.89
09/06/2016,0.00,0.00,0.00,1.91,5.70,94.30
08/30/2016,0.00,0.00,0.00,1.91,5.70,94.30
08/23/2016,0.00,0.00,0.00,1.91,5.66,94.34
08/16/2016,0.00,0.00,0.00,2.65,6.32,93.68
08/09/2016,0.00,0.00,0.00,3.22,15.38,84.62
08/02/2016,0.00,0.00,0.00,0.09,13.87,86.13
07/26/2016,0.00,0.00,0.00,0.00,13.84,86.16
07/19/2016,0.00,0.00,0.00,0.00,24.34,75.66
07/12/2016,0.00,0.00,0.00,0.00,29.17,70.83
07/05/2016,0.00,0.00,0.00,0.00,20.81,79.19
06/28/2016,0.00,0.00,0.00,0.00,18.68,81.32
06/21/2016,0.00,0.00,0.00,0.00,51.61,48.39
06/14/2016,0.00,0.00,0.00,0.00,78.70,21.30
06/07/2016,0.00,0.00,0.00,0.00,5.41,94.59
05/31/2016,0.00,0.00,0.00,0.00,0.00,100.00
05/24/2016,0.00,0.00,0.00,0.00,0.00,100.00
05/17/2016,0.00,0.00,0.00,0.00,0.00,100.00
05/10/2016,0.00,0.00,0.00,0.00,0.00,100.00
05/03/2016,0.00,0.00,0.00,0.00,0.00,100.00
04/26/2016,0.00,0.00,0.00,0.00,0.00,100.00
04/19/2016,0.00,0.00,0.00,0.00,0.00,100.00
04/12/2016,0.00,0.00,0.00,0.00,0.00,100.00
04/05/2016,0.00,0.00,0.00,0.00,0.00,100.00
03/29/2016,0.00,0.00,0.00,0.00,0.00,100.00
03/22/2016,0.00,0.00,0.00,0.00,0.00,100.00
03/15/2016,0.00,0.00,0.00,0.00,0.00,100.00
03/08/2016,0.00,0.00,0.00,0.00,0.00,100.00
03/01/2016,0.00,0.00,0.00,0.00,0.00,100.00
02/23/2016,0.00,0.00,0.00,0.00,0.00,100.00
02/16/2016,0.00,0.00,0.00,0.00,0.00,100.00
02/09/2016,0.00,0.00,0.00,0.00,0.00,100.00
02/02/2016,0.00,0.00,0.00,0.00,0.00,100.00
01/26/2016,0.00,0.00,0.00,0.00,0.00,100.00
01/19/2016,0.00,0.00,0.00,0.00,0.00,100.00
01/12/2016,0.00,0.00,0.00,0.00,0.00,100.00
01/05/2016,0.00,0.00,0.00,0.00,12.88,87.12
12/29/2015,0.00,0.00,0.00,10.41,50.34,49.66
12/22/2015,0.00,0.00,0.00,14.75,57.10,42.90
12/15/2015,0.00,0.00,0.00,14.75,53.46,46.54
12/08/2015,0.00,0.00,0.00,14.75,53.16,46.84
12/01/2015,0.00,0.00,0.00,18.07,53.16,46.84
11/24/2015,0.00,0.00,0.00,20.74,53.61,46.39
11/17/2015,0.00,0.00,0.00,20.74,53.94,46.06
11/10/2015,0.00,0.00,0.00,20.74,53.94,46.06
11/03/2015,0.00,0.00,0.00,20.74,56.61,43.39
10/27/2015,0.00,0.00,0.00,38.33,88.31,11.69
10/20/2015,0.00,0.00,0.00,23.98,78.02,21.98
10/13/2015,0.00,0.00,0.00,7.92,36.50,63.50
10/06/2015,0.00,0.00,0.00,3.76,25.96,74.04
09/29/2015,0.00,0.00,0.00,1.38,30.48,69.52
09/22/2015,0.00,0.00,0.00,1.38,30.48,69.52
09/15/2015,0.00,0.00,0.00,0.00,17.74,82.26
09/08/2015,0.00,0.00,0.00,0.00,17.84,82.16
09/01/2015,0.00,0.00,0.00,0.00,0.00,100.00
