Date,D4,D3,D2,D1,D0,None
11/04/2014,0.00,0.00,0.00,0.00,0.00,100.00
10/28/2014,0.00,0.00,0.00,0.00,0.00,100.00
10/21/2014,0.00,0.00,0.00,0.00,0.00,100.00
10/14/2014,0.00,0.00,0.00,0.00,0.00,100.00
10/07/2014,0.00,0.00,0.00,0.00,0.01,99.99
09/30/2014,0.00,0.00,0.00,0.00,0.01,99.99
09/23/2014,0.00,0.00,0.00,0.00,0.00,100.00
09/16/2014,0.00,0.00,0.00,0.00,0.00,100.00
09/09/2014,0.00,0.00,0.00,0.00,2.37,97.63
09/02/2014,0.00,0.00,0.00,0.00,2.37,97.63
08/26/2014,0.00,0.00,0.00,0.00,17.67,82.33
08/19/2014,0.00,0.00,0.00,0.00,19.92,80.08
08/12/2014,0.00,0.00,0.00,0.00,2.78,97.22
08/05/2014,0.00,0.00,0.00,0.00,0.87,99.13
07/29/2014,0.00,0.00,0.00,0.00,0.87,99.13
07/22/2014,0.00,0.00,0.00,0.00,0.69,99.31
07/15/2014,0.00,0.00,0.00,0.00,0.69,99.31
07/08/2014,0.00,0.00,0.00,0.00,1.75,98.25
07/01/2014,0.00,0.00,0.00,0.00,3.72,96.28
06/24/2014,0.00,0.00,0.00,2.78,16.46,83.54
06/17/2014,0.00,0.00,0.00,6.20,20.62,79.38
06/10/2014,0.00,0.00,0.00,20.51,40.08,59.92
06/03/2014,0.00,0.00,0.00,28.12,55.95,44.05
05/27/2014,0.00,0.00,0.00,28.76,58.30,41.70
05/20/2014,0.00,0.00,0.00,28.76,56.25,43.75
05/13/2014,0.00,0.00,0.00,28.76,56.25,43.75
05/06/2014,0.00,0.00,3.13,40.70,67.10,32.90
04/29/2014,0.00,0.00,3.13,37.23,67.10,32.90
04/22/2014,0.00,0.00,5.30,40.84,78.53,21.47
04/15/2014,0.00,0.00,5.30,40.84,78.53,21.47
04/08/2014,0.00,0.00,6.84,56.68,82.33,17.67
04/01/2014,0.00,0.00,6.84,56.68,82.33,17.67
03/25/2014,0.00,0.00,6.84,56.68,82.33,17.67
03/18/2014,0.00,0.00,6.84,56.68,82.33,17.67
03/11/2014,0.00,0.00,6.84,48.51,83.90,16.10
03/04/2014,0.00,0.00,6.84,47.04,83.71,16.29
02/25/2014,0.00,0.00,7.11,47.04,83.71,16.29
02/18/2014,0.00,0.00,17.00,54.85,83.71,16.29
02/11/2014,0.00,0.00,19.70,52.56,85.96,14.04
02/04/2014,0.00,0.00,19.70,52.56,85.96,14.04
01/28/2014,0.00,0.00,19.70,52.56,85.96,14.04
01/21/2014,0.00,0.00,19.70,52.56,84.88,15.12
01/14/2014,0.00,0.00,19.70,52.56,76.60,23.40
01/07/2014,0.00,0.00,19.70,52.56,76.60,23.40
12/31/2013,0.00,0.00,19.70,52.56,76.60,23.40
12/24/2013,0.00,0.00,19.70,52.56,76.60,23.40
12/17/2013,0.00,0.00,19.70,52.50,76.60,23.40
12/10/2013,0.00,0.00,19.70,52.50,76.60,23.40
12/03/2013,0.00,0.00,19.70,52.50,76.60,23.40
11/26/2013,0.00,0.00,19.70,52.50,76.60,23.40
11/19/2013,0.00,0.00,19.70,52.50,76.60,23.40
11/12/2013,0.00,0.00,21.60,54.69,79.37,20.63
11/05/2013,0.00,1.76,27.26,68.27,88.77,11.23
10/29/2013,0.00,1.76,35.00,68.27,88.91,11.09
10/22/2013,0.00,1.76,35.00,68.27,88.91,11.09
10/15/2013,0.00,1.76,35.00,68.27,89.00,11.00
10/08/2013,0.00,1.76,36.06,71.15,91.66,8.34
10/01/2013,0.00,1.76,38.39,78.89,94.68,5.32
09/24/2013,0.00,1.76,37.33,78.53,94.67,5.33
09/17/2013,0.00,0.00,41.58,72.82,97.38,2.62
09/10/2013,0.00,0.00,41.79,72.30,98.16,1.84
09/03/2013,0.00,0.00,32.07,63.24,98.16,1.84
08/27/2013,0.00,0.00,22.40,60.23,100.00,0.00
08/20/2013,0.00,0.00,0.00,35.16,82.43,17.57
08/13/2013,0.00,0.00,0.00,35.16,74.50,25.50
08/06/2013,0.00,0.00,0.00,16.51,72.84,27.16
07/30/2013,0.00,0.00,0.00,0.02,70.18,29.82
07/23/2013,0.00,0.00,0.00,0.01,62.92,37.08
07/16/2013,0.00,0.00,0.00,0.01,19.79,80.21
07/09/2013,0.00,0.00,0.00,0.01,0.64,99.36
07/02/2013,0.00,0.00,0.00,0.01,0.58,99.42
06/25/2013,0.00,0.00,0.00,0.01,0.58,99.42
06/18/2013,0.00,0.00,0.00,0.01,7.08,92.92
06/11/2013,0.00,0.00,0.00,0.64,12.12,87.88
06/04/2013,0.00,0.00,0.00,1.00,13.59,86.41
05/28/2013,0.00,0.00,0.00,1.97,18.92,81.08
05/21/2013,0.00,0.05,3.92,17.63,35.50,64.50
05/14/2013,0.00,0.05,3.92,19.47,38.76,61.24
05/07/2013,0.00,0.06,3.93,20.75,41.65,58.35
04/30/2013,0.00,0.31,6.44,35.67,53.74,46.26
04/23/2013,0.00,0.31,6.44,35.67,53.74,46.26
04/16/2013,0.00,1.54,31.75,52.84,65.32,34.68
04/09/2013,0.00,20.65,44.49,69.84,83.17,16.83
04/02/2013,0.06,21.37,47.66,74.93,93.22,6.78
03/26/2013,0.06,21.37,47.66,74.93,93.22,6.78
03/19/2013,0.06,21.37,47.51,74.89,99.84,0.16
03/12/2013,0.06,21.37,47.51,74.98,99.91,0.09
03/05/2013,1.23,32.05,53.85,99.97,100.00,0.00
02/26/2013,1.23,32.05,54.35,99.99,100.00,0.00
02/19/2013,1.23,32.05,54.35,99.98,100.00,0.00
02/12/2013,1.23,32.26,54.35,99.98,100.00,0.00
02/05/2013,1.23,32.26,54.35,99.98,100.00,0.00
01/29/2013,1.23,32.26,58.33,100.00,100.00,0.00
01/22/2013,1.23,32.26,58.33,100.00,100.00,0.00
01/15/2013,1.23,32.26,58.33,100.00,100.00,0.00
01/08/2013,1.23,32.07,58.42,100.00,100.00,0.00
01/01/2013,1.23,32.07,58.42,100.00,100.00,0.00
12/25/2012,1.23,32.07,58.42,100.00,100.00,0.00
12/18/2012,1.23,41.79,69.10,100.00,100.00,0.00
12/11/2012,1.23,41.70,69.10,100.00,100.00,0.00
12/04/2012,1.23,41.70,69.10,100.00,100.00,0.00
11/27/2012,1.23,41.70,69.10,100.00,100.00,0.00
11/20/2012,1.23,41.70,68.65,100.00,100.00,0.00
11/13/2012,1.23,41.70,68.65,100.00,100.00,0.00
11/06/2012,2.52,49.94,90.73,100.00,100.00,0.00
10/30/2012,2.52,49.94,90.73,100.00,100.00,0.00
